#PARAMS:size=561,delta_q=4
Step,Time,Average Temperature,Kinetic,Potential
40800,5820,884.144,64.1135,-1919.59
40900,5835,864.266,62.6721,-1917.88
41000,5850,881.177,63.8984,-1918.79
41100,5865,869.054,63.0193,-1917.62
41200,5880,902.528,65.4467,-1919.82
41300,5895,903.191,65.4948,-1919.57
41400,5910,882.7,64.0089,-1917.75
41500,5925,886.679,64.2974,-1917.72
41600,5940,886.727,64.3009,-1917.45
41700,5955,898.093,65.1251,-1917.97
41800,5970,878.914,63.7343,-1916.26
41900,5985,893.852,64.8176,-1917.11
42000,6000,906.514,65.7357,-1917.67
42100,6015,896.23,64.99,-1916.64
42200,6030,903.345,65.5059,-1916.87
42300,6045,878.263,63.6871,-1914.7
42400,6060,915.656,66.3987,-1917.18
42500,6075,894.41,64.858,-1915.33
42600,6090,886.558,64.2886,-1914.41
42700,6105,885.19,64.1894,-1914.06
42800,6120,920.445,66.7459,-1916.33
42900,6135,913.363,66.2324,-1915.5
43000,6150,924.416,67.0339,-1916
43100,6165,898.244,65.136,-1913.75
43200,6180,894.724,64.8808,-1913.18
43300,6195,900.723,65.3158,-1913.32
43400,6210,914.823,66.3382,-1914.03
43500,6225,902.878,65.4721,-1912.87
43600,6240,918.001,66.5687,-1913.74
43700,6255,919.647,66.6881,-1913.57
43800,6270,932.83,67.6441,-1914.19
43900,6285,907.173,65.7835,-1912.04
44000,6300,944.322,68.4774,-1914.46
44100,6315,932.572,67.6253,-1913.28
44200,6330,929.573,67.4078,-1912.76
44300,6345,923.512,66.9684,-1912.04
44400,6360,944.89,68.5185,-1913.29
44500,6375,947.136,68.6814,-1913.19
44600,6390,929.796,67.424,-1911.62
44700,6405,936.463,67.9075,-1911.82
44800,6420,930.303,67.4608,-1911.07
44900,6435,932.121,67.5926,-1910.94
45000,6450,954.994,69.2513,-1912.34
45100,6465,946.564,68.64,-1911.44
45200,6480,935.326,67.8251,-1910.24
45300,6495,939.435,68.123,-1910.27
45400,6510,929.708,67.4177,-1909.26
45500,6525,937.512,67.9835,-1909.57
45600,6540,933.742,67.7102,-1908.96
45700,6555,966.865,70.1121,-1911.13
45800,6570,956.602,69.3678,-1910.09
45900,6585,956.789,69.3814,-1909.81
46000,6600,950.847,68.9506,-1909.11
46100,6615,941.171,68.2489,-1908.06
46200,6630,981.952,71.2061,-1910.76
46300,6645,952.194,69.0482,-1908.24
46400,6660,977.43,70.8782,-1909.83
46500,6675,967.976,70.1926,-1908.82
46600,6690,936.334,67.8981,-1906.21
46700,6705,951.608,69.0057,-1906.97
46800,6720,943.945,68.45,-1906.15
46900,6735,959.275,69.5617,-1906.97
47000,6750,964.093,69.911,-1907.05
47100,6765,972.833,70.5448,-1907.39
47200,6780,978.278,70.9397,-1907.52
47300,6795,950.987,68.9607,-1905.2
47400,6810,965.687,70.0267,-1906.03
47500,6825,998.882,72.4338,-1908.16
47600,6840,989.761,71.7724,-1907.18
47700,6855,973.062,70.5614,-1905.62
47800,6870,968.983,70.2657,-1905.06
47900,6885,974.127,70.6387,-1905.1
48000,6900,986.075,71.5051,-1905.68
48100,6915,1004.65,72.852,-1906.81
48200,6930,1003.62,72.7771,-1906.49
48300,6945,986.78,71.5562,-1904.92
48400,6960,1031.55,74.8027,-1907.92
48500,6975,986.073,71.505,-1904.23
48600,6990,1007.97,73.0931,-1905.54
48700,7005,965.339,70.0014,-1902.08
48800,7020,966.107,70.0571,-1901.91
48900,7035,983.973,71.3526,-1902.94
49000,7050,973.59,70.5997,-1901.8
49100,7065,995.115,72.1606,-1903.16
49200,7080,999.644,72.489,-1903.17
49300,7095,1003.87,72.7952,-1903.18
49400,7110,1002.06,72.6644,-1902.73
49500,7125,1016.74,73.7286,-1903.55
49600,7140,997.834,72.3578,-1901.92
49700,7155,1018,73.8202,-1903.04
49800,7170,988.133,71.6543,-1900.54
49900,7185,1004.41,72.8343,-1901.43
50000,7200,1024.09,74.2621,-1902.57
50100,7215,997.52,72.335,-1900.37
50200,7230,1012.79,73.4425,-1901.14
50300,7245,996.482,72.2597,-1899.68
50400,7260,999.454,72.4752,-1899.66
50500,7275,996.712,72.2764,-1899.09
50600,7290,1006.48,72.9851,-1899.53
50700,7305,1027.43,74.5042,-1900.84
50800,7320,1016.13,73.6847,-1899.67
50900,7335,1036.48,75.1604,-1900.89
51000,7350,1028.04,74.5485,-1899.92
51100,7365,1018.86,73.8825,-1898.96
51200,7380,1002.17,72.6722,-1897.47
51300,7395,1021.06,74.0422,-1898.54
51400,7410,1033.57,74.9493,-1899.15
51500,7425,1024.12,74.2639,-1898.15
51600,7440,1041.28,75.5083,-1899.11
51700,7455,1039.79,75.3999,-1898.72
51800,7470,1052.86,76.3478,-1899.38
51900,7485,1041,75.4878,-1898.25
